"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
905,"1","2025-01-11T20:22:40.167649Z",947,"/data/upload/5/6e77e9b0-image_28.jpg","[{""x"":9.377295492487473,""y"":6.3439065108514185,""width"":81.42237061769609,""height"":87.47913188647745,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",8.655,"2025-01-11T20:22:40.167675Z"
906,"1","2025-01-11T20:22:55.414268Z",948,"/data/upload/5/baeba02f-image_29.jpg","[{""x"":33.16360601001669,""y"":89.31552587646077,""width"":31.105175292153575,""height"":7.512520868113526,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":26.530884808013354,""y"":17.529215358931552,""width"":43.227045075125204,""height"":25.54257095158598,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411},{""x"":33.16360601001671,""y"":41.40233722871456,""width"":30.4190317195326,""height"":47.57929883138565,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",14.409,"2025-01-11T20:22:55.414292Z"
907,"1","2025-01-11T20:23:33.739912Z",949,"/data/upload/5/fa045f44-image_30.jpg","[{""x"":30.876460767946572,""y"":86.47746243739566,""width"":32.934891485809686,""height"":10.85141903171953,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":36.365609348914845,""y"":37.39565943238735,""width"":26.759599332220347,""height"":48.74791318864777,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":33.39232053422369,""y"":15.191986644407343,""width"":37.28046744574289,""height"":22.20367278797997,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",36.217,"2025-01-11T20:23:33.739928Z"
908,"1","2025-01-11T20:23:47.720364Z",950,"/data/upload/5/4e65f488-image_31.jpg","[{""x"":19.21202003338898,""y"":80.13355592654425,""width"":61.752921535893144,""height"":18.86477462437395,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":28.360601001669437,""y"":13.18864774624374,""width"":41.39732888146912,""height"":66.94490818030052,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",12.946,"2025-01-11T20:23:47.720382Z"
909,"1","2025-01-11T20:24:21.344292Z",951,"/data/upload/5/56461cb6-image_32.jpg","[{""x"":39.56761268781302,""y"":38.06343906510851,""width"":32.477462437395666,""height"":53.42237061769616,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":29.50417362270451,""y"":14.190317195325541,""width"":54.6627712854758,""height"":23.873121869782977,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411},{""x"":41.626043405676114,""y"":91.15191986644408,""width"":34.535893155258755,""height"":8.347245409015063,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",16.472,"2025-01-11T20:24:21.344319Z"
910,"1","2025-01-11T20:25:28.389455Z",952,"/data/upload/5/1a589730-image_33.jpg","[{""x"":27.903171953255423,""y"":87.14524207011685,""width"":36.594323873121866,""height"":10.350584307178636,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.84974958263773,""y"":38.56427378964941,""width"":31.33388981636062,""height"":47.746243739565934,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",65.74,"2025-01-11T20:25:28.389474Z"
911,"1","2025-01-11T20:25:35.500838Z",953,"/data/upload/5/1a1bf356-image_34.jpg","[{""x"":9.148580968280468,""y"":4.507512520868116,""width"":87.59766277128548,""height"":88.48080133555922,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",5.121,"2025-01-11T20:25:35.500856Z"
912,"1","2025-01-11T20:25:45.209227Z",954,"/data/upload/5/5db8d8d4-image_35.jpg","[{""x"":36.36560934891486,""y"":45.07512520868113,""width"":31.333889816360596,""height"":42.237061769616034,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":33.621035058430714,""y"":85.97662771285476,""width"":41.626043405676135,""height"":10.684474123539232,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":31.3338898163606,""y"":18.030050083472453,""width"":42.76961602671119,""height"":26.71118530884808,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",6.889,"2025-01-11T20:25:45.209248Z"
913,"1","2025-01-11T20:28:10.579297Z",955,"/data/upload/5/a956fe28-image_36.jpg","[{""x"":16.924874791318864,""y"":6.010016694490818,""width"":64.26878130217028,""height"":90.98497495826378,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",9.259,"2025-01-11T20:28:10.579317Z"
914,"1","2025-01-11T20:28:27.614600Z",956,"/data/upload/5/735b7e1e-image_37.jpg","[{""x"":31.333889816360593,""y"":35.559265442404055,""width"":36.136894824707845,""height"":49.248747913188616,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":24.01502504173622,""y"":83.47245409015026,""width"":40.711185308848066,""height"":14.52420701168613,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",14.569,"2025-01-11T20:28:27.614618Z"
915,"1","2025-01-11T20:28:47.665811Z",957,"/data/upload/5/1986a710-image_38.jpg","[{""x"":29.9616026711185,""y"":81.30217028380626,""width"":46.20033388981638,""height"":18.69782971619367,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.53589315525876,""y"":46.57762938230384,""width"":35.908180300500824,""height"":35.72621035058431,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",18.4,"2025-01-11T20:28:47.665830Z"
916,"1","2025-01-11T20:29:06.366836Z",958,"/data/upload/5/882744b2-image_39.jpg","[{""x"":26.30217028380634,""y"":87.81302170283807,""width"":36.365609348914845,""height"":9.849749582637697,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":35.4507512520868,""y"":39.73288814691153,""width"":32.70617696160264,""height"":47.24540901502499,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",17.037,"2025-01-11T20:29:06.366850Z"
917,"1","2025-01-11T20:29:30.052938Z",959,"/data/upload/5/4fdd10e2-image_40.jpg","[{""x"":22.871452420701168,""y"":88.48080133555926,""width"":36.594323873121866,""height"":11.519198664440736,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":30.41903171953255,""y"":39.5659432387312,""width"":31.791318864774638,""height"":48.41402337228713,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",8.448,"2025-01-11T20:29:30.052955Z"
918,"1","2025-01-11T20:29:43.482509Z",960,"/data/upload/5/c679eadb-image_41.jpg","[{""x"":37.05175292153585,""y"":39.39899833055088,""width"":36.13689482470787,""height"":57.429048414023384,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.071,"2025-01-11T20:29:43.482525Z"
919,"1","2025-01-11T20:30:00.945330Z",961,"/data/upload/5/92e0fba1-image_42.jpg","[{""x"":37.05175292153589,""y"":82.30383973288815,""width"":34.99332220367279,""height"":17.69616026711185,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.53589315525876,""y"":47.07846410684474,""width"":33.3923205342237,""height"":35.05843071786311,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":32.248747913188645,""y"":16.193656093489146,""width"":35.908180300500824,""height"":30.884808013355595,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",11.412,"2025-01-11T20:30:00.945366Z"
920,"1","2025-01-11T20:30:18.675489Z",962,"/data/upload/5/f6b2dc9a-image_43.jpg","[{""x"":12.57929883138564,""y"":8.013355592654426,""width"":84.85308848080135,""height"":85.14190317195326,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",13.825,"2025-01-11T20:30:18.675508Z"
921,"1","2025-01-11T20:30:38.711565Z",963,"/data/upload/5/9a7c7043-image_44.jpg","[{""x"":22.185308848080133,""y"":6.176961602671119,""width"":51.68948247078463,""height"":86.64440734557596,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",3.435,"2025-01-11T20:30:38.711583Z"
922,"1","2025-01-11T20:30:52.125651Z",964,"/data/upload/5/6bcfe58e-image_45.jpg","[{""x"":24.92988313856427,""y"":3.1719532554257093,""width"":47.34390651085143,""height"":81.46911519198665,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":25.844741235392316,""y"":82.63772954924875,""width"":49.17362270450751,""height"":14.85809682804674,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",11.678,"2025-01-11T20:30:52.125673Z"
923,"1","2025-01-11T20:31:04.727391Z",965,"/data/upload/5/70eb3f0d-image_46.jpg","[{""x"":31.79131886477462,""y"":90.81803005008348,""width"":34.078464106844734,""height"":8.84808013355594,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":32.93489148580968,""y"":36.39398998330552,""width"":32.70617696160262,""height"":54.090150250417345,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",9.432,"2025-01-11T20:31:04.727409Z"
924,"1","2025-01-11T20:31:30.997568Z",966,"/data/upload/5/285c4b65-image_47.jpg","[{""x"":14.866444073455758,""y"":84.14023372287144,""width"":51.0033388981636,""height"":12.85475792988315,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":25.15859766277128,""y"":39.56594323873124,""width"":41.16861435726212,""height"":44.07345575959932,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":31.105175292153586,""y"":17.195325542570952,""width"":46.20033388981635,""height"":22.370617696160263,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",19.628,"2025-01-11T20:31:30.997584Z"
925,"1","2025-01-11T20:31:46.305262Z",967,"/data/upload/5/d07a0862-image_48.jpg","[{""x"":38.195325542570956,""y"":86.81135225375625,""width"":33.3923205342237,""height"":9.68280467445743,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.99332220367278,""y"":41.90317195325542,""width"":33.621035058430714,""height"":44.574290484140235,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":25.844741235392316,""y"":17.195325542570952,""width"":48.25876460767947,""height"":24.373956594323875,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",11.077,"2025-01-11T20:31:46.305279Z"
926,"1","2025-01-11T20:31:55.270351Z",968,"/data/upload/5/0db98fd8-image_49.jpg","[{""x"":36.36560934891486,""y"":46.07679465776294,""width"":34.078464106844734,""height"":41.90317195325543,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":39.338898163606004,""y"":89.14858096828047,""width"":36.82303839732889,""height"":8.514190317195315,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":24.243739565943237,""y"":13.856427378964941,""width"":46.42904841402336,""height"":32.55425709515859,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",7.179,"2025-01-11T20:31:55.270371Z"
927,"1","2025-01-11T20:32:03.747109Z",969,"/data/upload/5/8770e49a-image_50.jpg","[{""x"":36.136894824707845,""y"":35.55926544240401,""width"":31.105175292153582,""height"":54.25709515859765,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":34.99332220367278,""y"":89.98330550918196,""width"":34.99332220367278,""height"":7.679465776293824,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.621035058430714,""y"":16.86143572621035,""width"":42.08347245409015,""height"":18.530884808013358,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",6.64,"2025-01-11T20:32:03.747126Z"
928,"1","2025-01-11T20:32:18.877105Z",970,"/data/upload/5/fc38c214-image_51.jpg","[{""x"":24.92988313856427,""y"":84.47412353923205,""width"":40.02504173622704,""height"":14.524207011686144,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":32.24874791318864,""y"":38.731218697829725,""width"":36.59432387312182,""height"":45.57595993322205,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":25.387312186978296,""y"":15.358931552587645,""width"":52.83305509181969,""height"":23.03839732888147,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",11.555,"2025-01-11T20:32:18.877124Z"
929,"1","2025-01-11T20:32:49.145940Z",971,"/data/upload/5/0acdf201-image_52.jpg","[{""x"":30.876460767946572,""y"":86.81135225375625,""width"":57.636060100166944,""height"":12.85475792988315,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.53589315525876,""y"":45.40901502504174,""width"":53.74791318864774,""height"":41.402337228714515,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":33.84974958263773,""y"":15.025041736227045,""width"":42.08347245409014,""height"":29.54924874791319,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",12.26,"2025-01-11T20:32:49.145959Z"
930,"1","2025-01-11T20:36:59.195531Z",972,"/data/upload/5/98a9aea3-image_53.jpg","[{""x"":12.35058430717863,""y"":81.30217028380633,""width"":59.23706176961604,""height"":18.697829716193667,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":20.355592654424036,""y"":18.86477462437396,""width"":53.97662771285471,""height"":61.60267111853085,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",8.877,"2025-01-11T20:36:59.195551Z"
931,"1","2025-01-11T20:37:12.110773Z",973,"/data/upload/5/30a2515f-image_54.jpg","[{""x"":35.67946577629382,""y"":88.31385642737897,""width"":33.84974958263772,""height"":9.849749582637727,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":35.45075125208681,""y"":43.07178631051753,""width"":31.105175292153582,""height"":44.57429048414024,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":24.472454090150247,""y"":15.692821368948248,""width"":56.72120200333889,""height"":27.378964941569283,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",12.057,"2025-01-11T20:37:12.110790Z"
932,"1","2025-01-11T20:39:07.795674Z",974,"/data/upload/5/4fc2aa62-image_55.jpg","[{""x"":36.136894824707845,""y"":45.07512520868113,""width"":25.158597662771285,""height"":45.57595993322205,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":30.190317195325466,""y"":90.31719532554256,""width"":34.76460767946576,""height"":7.679465776293741,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":26.07345575959933,""y"":16.86143572621035,""width"":54.662771285475785,""height"":28.21368948247078,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",42.345,"2025-01-11T20:39:07.795697Z"
933,"1","2025-01-11T20:39:23.839328Z",975,"/data/upload/5/c9ec84ac-image_56.jpg","[{""x"":50.545909849749584,""y"":81.46911519198665,""width"":37.509181969949914,""height"":18.530884808013354,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":48.030050083472446,""y"":45.57595993322204,""width"":34.99332220367279,""height"":35.3923205342237,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":44.82804674457428,""y"":15.358931552587649,""width"":33.163606010016686,""height"":29.38230383973289,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",12.71,"2025-01-11T20:39:23.839340Z"
934,"1","2025-01-11T20:39:42.587367Z",976,"/data/upload/5/4754935f-image_57.jpg","[{""x"":39.11018363939894,""y"":88.48080133555926,""width"":30.41903171953254,""height"":9.849749582637687,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.078464106844734,""y"":45.742904841402336,""width"":38.65275459098498,""height"":42.904841402337226,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":31.33388981636056,""y"":20.200333889816363,""width"":40.48247078464106,""height"":24.87479131886479,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",17.27,"2025-01-11T20:39:42.587391Z"
935,"1","2025-01-11T20:39:52.413582Z",977,"/data/upload/5/696ab931-image_58.jpg","[{""x"":25.844741235392316,""y"":85.30884808013356,""width"":49.85976627712855,""height"":14.69115191986644,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":28.360601001669444,""y"":5.342237061769616,""width"":47.115191986644426,""height"":79.96661101836393,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",7.941,"2025-01-11T20:39:52.413600Z"
936,"1","2025-01-11T20:40:06.234676Z",978,"/data/upload/5/21e5fc0d-image_59.jpg","[{""x"":32.93489148580968,""y"":86.81135225375625,""width"":33.84974958263773,""height"":9.348914858096819,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":37.28046744574291,""y"":38.397328881469114,""width"":31.33388981636059,""height"":47.913188647746246,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":30.41903171953255,""y"":15.692821368948248,""width"":44.59933222036727,""height"":22.704507512520866,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",11.289,"2025-01-11T20:40:06.234696Z"
937,"1","2025-01-11T20:40:13.090651Z",979,"/data/upload/5/d524ecfc-image_60.jpg","[{""x"":12.121869782971618,""y"":7.345575959933222,""width"":82.56594323873121,""height"":85.80968280467445,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",2.667,"2025-01-11T20:40:13.090681Z"
938,"1","2025-01-11T20:40:29.906249Z",980,"/data/upload/5/70647417-image_61.jpg","[{""x"":41.62604340567612,""y"":87.97996661101837,""width"":20.355592654424036,""height"":9.68280467445743,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":37.05175292153589,""y"":53.92320534223707,""width"":29.96160267111855,""height"":33.55592654424043,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":25.158597662771264,""y"":16.193656093489118,""width"":50.54590984974959,""height"":37.89649415692818,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",16.036,"2025-01-11T20:40:29.906272Z"
939,"1","2025-01-11T20:42:56.903929Z",982,"/data/upload/5/4a5efeb1-image_63.jpg","[{""x"":37.73789649415693,""y"":87.31218697829718,""width"":21.95659432387312,""height"":11.519198664440724,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.764607679465776,""y"":48.41402337228715,""width"":29.732888146911513,""height"":36.39398998330552,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":28.818030050083472,""y"":16.193656093489146,""width"":45.74290484140234,""height"":32.0534223706177,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",12.326,"2025-01-11T20:42:56.903942Z"
940,"1","2025-01-11T20:43:09.655997Z",983,"/data/upload/5/85332174-image_64.jpg","[{""x"":13.951585976627712,""y"":6.67779632721202,""width"":75.01836393989983,""height"":86.81135225375627,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",10.623,"2025-01-11T20:43:09.656026Z"
941,"1","2025-01-11T20:43:25.917771Z",984,"/data/upload/5/d6c70048-image_65.jpg","[{""x"":32.02003338898163,""y"":41.736227045075125,""width"":29.732888146911513,""height"":46.74457429048414,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":28.58931552587647,""y"":87.47913188647746,""width"":35.90818030050084,""height"":11.686143572621013,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":26.988313856427375,""y"":16.193656093489146,""width"":44.82804674457429,""height"":25.208681135225376,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",15.048,"2025-01-11T20:43:25.917787Z"
942,"1","2025-01-11T20:43:38.339598Z",985,"/data/upload/5/da7fe52c-image_66.jpg","[{""x"":35.2220367278798,""y"":39.23205342237062,""width"":27.217028380634382,""height"":44.741235392320526,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":40.71118530884807,""y"":85.80968280467445,""width"":12.80801335559265,""height"":10.350584307178636,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411}]",9.695,"2025-01-11T20:43:38.339616Z"
943,"1","2025-01-11T20:43:47.815507Z",986,"/data/upload/5/ac6c558d-image_67.jpg","[{""x"":16.69616026711186,""y"":8.180300500834726,""width"":69.98664440734554,""height"":84.80801335559262,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",5.901,"2025-01-11T20:43:47.815526Z"
944,"1","2025-01-11T20:44:47.380460Z",987,"/data/upload/5/e2197e3a-image_68.jpg","[{""x"":26.98831385642737,""y"":87.31218697829716,""width"":50.31719532554255,""height"":12.687813021702842,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":36.36560934891486,""y"":39.39899833055092,""width"":34.53589315525877,""height"":48.24707846410686,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":36.82303839732888,""y"":15.191986644407345,""width"":43.91318864774623,""height"":24.540901502504177,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",18.033,"2025-01-11T20:44:47.380488Z"
945,"1","2025-01-11T20:45:49.661483Z",988,"/data/upload/5/b34b0c87-image_69.jpg","[{""x"":29.504173622704506,""y"":86.47746243739566,""width"":53.29048414023373,""height"":10.517529215358861,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.76460767946578,""y"":45.575959933222,""width"":36.823038397328865,""height"":40.567612687813,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":29.046744574290486,""y"":15.859766277128553,""width"":40.48247078464106,""height"":29.549248747913193,""rotation"":0,""rectanglelabels"":[""Kazak""],""original_width"":300,""original_height"":411}]",18.276,"2025-01-11T20:45:49.661503Z"
946,"1","2025-01-11T20:47:02.176712Z",989,"/data/upload/5/cc40eff7-image_70.jpg","[{""x"":26.302170283806337,""y"":87.47913188647746,""width"":34.53589315525876,""height"":8.848080133555927,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":34.764607679465776,""y"":48.080133555926544,""width"":29.504173622704492,""height"":39.39899833055092,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":31.3338898163606,""y"":16.026711185308848,""width"":46.20033388981636,""height"":31.88647746243739,""rotation"":0,""rectanglelabels"":[""Gömlek""],""original_width"":300,""original_height"":411}]",14.126,"2025-01-11T20:47:02.176732Z"
947,"1","2025-01-11T20:47:13.947444Z",990,"/data/upload/5/d66a294d-image_71.jpg","[{""x"":33.16360601001669,""y"":89.81636060100166,""width"":32.248747913188645,""height"":7.178631051752917,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.621035058430714,""y"":46.57762938230384,""width"":30.190317195325548,""height"":42.73789649415693,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":30.876460767946572,""y"":15.025041736227045,""width"":42.76961602671119,""height"":31.21869782971619,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",10.512,"2025-01-11T20:47:13.947460Z"
948,"1","2025-01-11T20:47:26.078875Z",991,"/data/upload/5/1a4381a0-image_72.jpg","[{""x"":26.530884808013354,""y"":89.48247078464107,""width"":44.59933222036728,""height"":10.517529215358934,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":20.58430717863105,""y"":40.73455759599332,""width"":45.514190317195315,""height"":48.91485809682804,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":15.323873121869783,""y"":14.858096828046744,""width"":51.23205342237061,""height"":26.37729549248748,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",10.444,"2025-01-11T20:47:26.078892Z"
949,"1","2025-01-11T20:47:48.308887Z",992,"/data/upload/5/e221d68a-image_73.jpg","[{""x"":33.621035058430714,""y"":86.97829716193655,""width"":32.02003338898162,""height"":11.018363939899842,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":37.966611018363935,""y"":48.080133555926544,""width"":26.073455759599327,""height"":38.73121869782971,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",20.286,"2025-01-11T20:47:48.308910Z"
950,"1","2025-01-11T20:48:03.832745Z",993,"/data/upload/5/bc25871a-image_74.jpg","[{""x"":34.078464106844734,""y"":89.64941569282136,""width"":25.158597662771285,""height"":8.180300500834718,""rotation"":0,""rectanglelabels"":[""Ayakkabı""],""original_width"":300,""original_height"":411},{""x"":33.16360601001669,""y"":48.24707846410685,""width"":32.02003338898163,""height"":41.06844741235392,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411},{""x"":42.08347245409015,""y"":18.030050083472453,""width"":5.71786310517529,""height"":28.714524207011692,""rotation"":0,""rectanglelabels"":[""Tişört""],""original_width"":300,""original_height"":411}]",13.494,"2025-01-11T20:48:03.832766Z"
951,"1","2025-01-11T20:48:26.482737Z",994,"/data/upload/5/df8147cf-image_75.jpg","[{""x"":26.30217028380634,""y"":5.175292153589315,""width"":43.913188647746246,""height"":90.31719532554257,""rotation"":0,""rectanglelabels"":[""Pantolon""],""original_width"":300,""original_height"":411}]",3.797,"2025-01-11T20:48:26.482756Z"
